Bid_ID,Bidder_ID,zone,Day,start_time,end_time,demand_min_total,demand_max_total,demand_min_timesteps,demand_max_timesteps
2101,Commercial,1,5,10,15,650,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2102,Commercial,1,5,14,18,63,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2103,Commercial,3,5,1,4,73,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2104,Commercial,3,5,6,9,630,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2105,Commercial,2,5,12,17,542,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2106,Commercial,3,5,18,21,650,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2107,Commercial,3,5,13,21,639,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
2108,Commercial,1,5,14,20,218,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2109,Commercial,1,5,6,10,38,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2110,Commercial,3,5,17,21,234,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2111,Commercial,1,5,8,13,484,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2112,Commercial,2,5,11,16,421,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2113,Commercial,5,5,19,22,666,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2114,Commercial,5,5,10,14,33,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2115,Commercial,5,5,9,13,321,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2116,Commercial,3,5,11,17,610,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2117,Commercial,3,5,8,14,672,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2118,Commercial,1,5,15,20,628,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2119,Commercial,3,5,14,16,15,1000,[0; 0; 0],[250; 250; 250]
2120,Commercial,4,5,9,11,287,1000,[0; 0; 0],[250; 250; 250]
2121,Commercial,3,5,10,13,633,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2122,Commercial,5,5,6,12,564,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2123,Commercial,3,5,12,15,160,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2124,Commercial,4,5,10,14,103,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2125,Commercial,5,5,3,11,108,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
2126,Commercial,4,5,14,19,148,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2127,Commercial,2,5,7,13,407,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2128,Commercial,4,5,12,15,662,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2129,Commercial,2,5,11,15,462,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2130,Commercial,3,5,11,17,488,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2131,Commercial,3,5,11,17,457,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2132,Commercial,2,5,7,12,28,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2133,Commercial,5,5,16,22,431,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2134,Commercial,1,5,1,5,464,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2135,Commercial,3,5,14,17,241,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2136,Commercial,3,5,8,15,278,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2137,Commercial,3,5,5,11,460,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2138,Commercial,5,5,12,15,72,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2139,Commercial,2,5,16,18,379,1000,[0; 0; 0],[250; 250; 250]
2140,Commercial,2,5,10,13,676,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2141,Commercial,2,5,9,14,249,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2142,Commercial,3,5,11,17,13,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2143,Commercial,1,5,15,18,398,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2144,Commercial,3,5,11,14,383,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2145,Commercial,1,5,8,15,259,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2146,Commercial,2,5,19,23,521,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2147,Commercial,5,5,9,12,202,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2148,Commercial,3,5,7,9,271,1000,[0; 0; 0],[250; 250; 250]
2149,Commercial,5,5,6,12,351,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2150,Commercial,1,5,16,21,546,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2151,Commercial,5,5,9,16,180,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2152,Commercial,2,5,14,16,472,1000,[0; 0; 0],[250; 250; 250]
2153,Commercial,2,5,12,16,480,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2154,Commercial,4,5,4,10,182,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2155,Commercial,5,5,10,16,77,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2156,Commercial,4,5,14,17,336,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2157,Commercial,3,5,16,22,148,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2158,Commercial,3,5,9,15,568,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2159,Commercial,5,5,12,17,371,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2160,Commercial,3,5,8,14,190,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2161,Commercial,4,5,13,17,2,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2162,Commercial,5,5,15,19,490,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2163,Commercial,5,5,7,13,618,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2164,Commercial,4,5,10,15,147,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2165,Commercial,5,5,7,10,36,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2166,Commercial,2,6,10,14,474,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2167,Commercial,4,6,13,17,211,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2168,Commercial,5,6,7,9,559,1000,[0; 0; 0],[250; 250; 250]
2169,Commercial,1,6,5,11,360,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2170,Commercial,5,6,11,16,297,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2171,Commercial,5,6,13,17,282,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2172,Commercial,3,6,8,12,245,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2173,Commercial,1,6,5,11,452,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2174,Commercial,1,6,4,12,225,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
2175,Commercial,3,6,9,15,466,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2176,Commercial,1,6,15,18,434,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2177,Commercial,5,6,17,21,38,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2178,Commercial,2,6,15,22,567,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2179,Commercial,2,6,8,11,172,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2180,Commercial,3,6,14,19,630,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2181,Commercial,5,6,16,20,643,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2182,Commercial,3,6,10,12,397,1000,[0; 0; 0],[250; 250; 250]
2183,Commercial,2,6,11,13,161,1000,[0; 0; 0],[250; 250; 250]
2184,Commercial,2,6,18,21,638,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2185,Commercial,5,6,9,13,265,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2186,Commercial,4,6,6,10,103,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2187,Commercial,4,6,8,13,11,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2188,Commercial,4,6,9,16,150,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2189,Commercial,4,6,12,17,679,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2190,Commercial,4,6,3,10,601,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2191,Commercial,3,6,6,10,410,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2192,Commercial,1,6,13,16,411,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2193,Commercial,1,6,14,18,425,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2194,Commercial,3,6,20,23,617,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2195,Commercial,3,6,15,20,654,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2196,Commercial,2,6,19,23,71,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2197,Commercial,2,6,2,7,241,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2198,Commercial,4,6,9,18,25,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250; 250]
2199,Commercial,4,6,5,8,519,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2200,Commercial,5,6,0,3,90,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2201,Commercial,1,6,8,16,80,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
2202,Commercial,3,6,1,8,498,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2203,Commercial,1,6,9,10,111,1000,[0; 0],[250; 250]
2204,Commercial,1,6,12,17,60,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2205,Commercial,4,6,8,12,255,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2206,Commercial,1,6,15,19,458,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2207,Commercial,1,6,10,16,256,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2208,Commercial,2,6,19,20,84,1000,[0; 0],[250; 250]
2209,Commercial,3,6,14,17,419,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2210,Commercial,1,6,5,7,403,1000,[0; 0; 0],[250; 250; 250]
2211,Commercial,4,6,17,23,618,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2212,Commercial,3,6,14,21,590,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2213,Commercial,5,6,19,22,473,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2214,Commercial,1,6,15,23,308,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
2215,Commercial,4,6,15,21,548,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2216,Commercial,3,6,6,10,250,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2217,Commercial,4,6,11,13,493,1000,[0; 0; 0],[250; 250; 250]
2218,Commercial,5,6,3,6,499,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2219,Commercial,1,6,3,5,262,1000,[0; 0; 0],[250; 250; 250]
2220,Commercial,3,6,4,8,171,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2221,Commercial,4,6,4,7,490,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2222,Commercial,2,6,8,9,432,1000,[0; 0],[250; 250]
2223,Commercial,5,6,14,17,512,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2224,Commercial,3,6,13,17,77,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2225,Commercial,1,6,18,21,13,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2226,Commercial,5,6,4,7,144,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2227,Commercial,4,6,14,18,234,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2228,Commercial,2,6,12,16,131,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2229,Commercial,3,6,10,16,244,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2230,Commercial,5,6,1,4,497,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2231,Commercial,2,6,7,11,169,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2232,Commercial,1,6,5,12,29,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2233,Commercial,3,6,5,10,10,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2234,Commercial,2,7,14,19,14,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2235,Commercial,5,7,13,20,36,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2236,Commercial,5,7,17,23,625,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2237,Commercial,4,7,18,23,510,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2238,Commercial,2,7,15,20,398,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2239,Commercial,5,7,19,23,159,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2240,Commercial,4,7,17,21,285,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2241,Commercial,5,7,12,15,63,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2242,Commercial,5,7,8,14,172,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2243,Commercial,5,7,3,8,105,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2244,Commercial,2,7,9,14,256,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2245,Commercial,4,7,10,14,485,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2246,Commercial,1,7,17,20,442,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2247,Commercial,1,7,7,9,437,1000,[0; 0; 0],[250; 250; 250]
2248,Commercial,5,7,17,23,168,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2249,Commercial,1,7,15,22,162,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2250,Commercial,3,7,20,22,510,1000,[0; 0; 0],[250; 250; 250]
2251,Commercial,4,7,8,9,21,1000,[0; 0],[250; 250]
2252,Commercial,2,7,6,10,27,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2253,Commercial,5,7,17,21,366,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2254,Commercial,3,7,12,16,529,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2255,Commercial,3,7,13,16,429,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2256,Commercial,2,7,4,6,191,1000,[0; 0; 0],[250; 250; 250]
2257,Commercial,5,7,5,6,252,1000,[0; 0],[250; 250]
2258,Commercial,2,7,0,7,654,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2259,Commercial,2,7,19,22,274,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2260,Commercial,3,7,9,12,276,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2261,Commercial,4,7,5,8,355,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2262,Commercial,1,7,1,6,415,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2263,Commercial,2,7,5,10,625,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2264,Commercial,5,7,8,12,356,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2265,Commercial,5,7,15,22,465,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2266,Commercial,3,7,12,18,256,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2267,Commercial,1,7,11,14,495,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2268,Commercial,1,7,11,16,395,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2269,Commercial,3,7,17,18,10,1000,[0; 0],[250; 250]
2270,Commercial,4,7,2,6,168,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2271,Commercial,4,7,9,13,189,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2272,Commercial,2,7,15,21,249,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2273,Commercial,2,7,17,22,404,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2274,Commercial,2,7,9,15,148,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2275,Commercial,5,7,11,15,301,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2276,Commercial,5,7,17,21,685,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2277,Commercial,5,7,15,21,405,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2278,Commercial,1,7,8,12,88,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2279,Commercial,5,7,10,14,678,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2280,Commercial,1,7,10,17,269,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2281,Commercial,3,7,11,13,205,1000,[0; 0; 0],[250; 250; 250]
2282,Commercial,1,7,15,23,255,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
2283,Commercial,1,7,1,5,220,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2284,Commercial,4,7,18,21,255,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2285,Commercial,4,7,8,11,536,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2286,Commercial,2,7,11,14,87,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2287,Commercial,3,7,6,12,443,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2288,Commercial,3,7,13,15,415,1000,[0; 0; 0],[250; 250; 250]
2289,Commercial,3,7,8,13,454,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2290,Commercial,3,7,12,13,410,1000,[0; 0],[250; 250]
2291,Commercial,4,7,14,17,567,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2292,Commercial,2,7,14,17,611,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2293,Commercial,1,7,4,7,402,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2294,Commercial,2,7,13,18,332,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2295,Commercial,2,7,0,6,227,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2296,Commercial,4,7,19,23,469,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2297,Commercial,1,7,6,8,378,1000,[0; 0; 0],[250; 250; 250]
2298,Commercial,5,7,11,15,215,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2299,Commercial,3,7,7,15,214,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
2300,Commercial,1,7,7,15,19,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
2301,Commercial,2,7,0,6,519,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2302,Commercial,3,7,14,20,235,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2303,Commercial,1,7,16,18,153,1000,[0; 0; 0],[250; 250; 250]
2304,Commercial,4,7,11,15,13,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2305,Commercial,1,7,7,11,234,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2306,Buses,5,1,2,4,337,1000,[0; 0; 0],[250; 250; 250]
2307,Buses,5,1,4,7,667,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2308,Buses,1,1,0,4,480,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2309,Buses,3,1,2,3,232,1000,[0; 0],[250; 250]
2310,Buses,5,1,2,6,640,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2311,Buses,2,1,1,2,149,1000,[0; 0],[250; 250]
2312,Buses,3,1,1,5,506,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2313,Buses,1,1,2,3,397,1000,[0; 0],[250; 250]
2314,Buses,2,1,2,4,522,1000,[0; 0; 0],[250; 250; 250]
2315,Buses,1,1,4,8,420,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2316,Buses,4,1,1,4,296,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2317,Buses,2,1,2,4,1,1000,[0; 0; 0],[250; 250; 250]
2318,Buses,5,1,0,2,548,1000,[0; 0; 0],[250; 250; 250]
2319,Buses,1,1,2,8,193,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2320,Buses,4,1,2,4,664,1000,[0; 0; 0],[250; 250; 250]
2321,Buses,3,1,4,7,372,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2322,Buses,5,1,1,6,473,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2323,Buses,2,1,1,7,20,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2324,Buses,5,1,2,3,293,1000,[0; 0],[250; 250]
2325,Buses,4,1,3,6,188,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2326,Buses,5,1,3,10,234,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
2327,Buses,5,1,1,3,606,1000,[0; 0; 0],[250; 250; 250]
2328,Buses,1,1,1,5,437,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2329,Buses,5,1,1,5,138,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2330,Buses,2,1,3,6,545,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2331,Buses,4,1,0,4,56,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2332,Buses,5,1,2,5,43,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2333,Buses,1,1,2,6,214,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2334,Buses,1,1,3,7,500,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2335,Buses,2,1,3,7,578,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2336,Buses,1,1,3,7,399,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2337,Buses,3,1,1,2,454,1000,[0; 0],[250; 250]
2338,Buses,2,1,3,7,187,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2339,Buses,3,1,3,5,403,1000,[0; 0; 0],[250; 250; 250]
2340,Buses,4,1,0,2,645,1000,[0; 0; 0],[250; 250; 250]
2341,Buses,2,1,1,4,82,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2342,Buses,4,1,2,6,308,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2343,Buses,3,1,3,8,314,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2344,Buses,1,1,1,4,519,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2345,Buses,3,1,3,5,88,1000,[0; 0; 0],[250; 250; 250]
2346,Buses,1,1,2,5,681,1000,[0; 0; 0; 0],[250; 250; 250; 250]
2347,Buses,5,1,2,7,13,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2348,Buses,4,1,16,21,542,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2349,Buses,1,1,16,18,355,1000,[0; 0; 0],[250; 250; 250]
2350,Buses,4,1,17,19,543,1000,[0; 0; 0],[250; 250; 250]
2351,Buses,5,1,18,23,567,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2352,Buses,1,1,15,21,504,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
2353,Buses,2,1,16,21,488,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
2354,Buses,2,1,18,22,53,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2355,Buses,5,1,17,19,1,1000,[0; 0; 0],[250; 250; 250]
2356,Buses,1,1,17,18,340,1000,[0; 0],[250; 250]
2357,Buses,1,1,18,22,523,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2358,Buses,5,1,19,21,203,1000,[0; 0; 0],[250; 250; 250]
2359,Buses,1,1,16,20,190,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2360,Buses,2,1,17,21,253,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2361,Buses,3,1,16,17,100,1000,[0; 0],[250; 250]
2362,Buses,1,1,17,21,144,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
2363,Buses,5,1,17,18,248,1000,[0; 0],[250; 250]
2364,Buses,1,1,17,19,45,1000,[0; 0; 0],[250; 250; 250]
2365,Buses,2,1,16,18,59,1000,[0; 0; 0],[250; 250; 250]
